source_path,source_bytes,source_sha256,archive_path,archive_bytes,archive_sha256
"logs/review_A.log",154,9d14cb0e21b085b44d553fa55c8737e06d1c5e02822a8b8147923cce2ead8af8,"logs_archive/review_A.log.gz",154,a67bb4bfa19490dada60a70a320231626ccdf4e45bba8a92db5f9a898044b2c2
"logs/review_B.log",164,5008efd4b2aaf2bed0969b318d37c355df6844c51c1078c659a3843a6d25c7c3,"logs_archive/review_B.log.gz",159,d1b9c5207149974ad246e8b9524fe3dcce1ff44828e96c4199e36dae4ce0a21d
"logs/serve_gemma4_31b_r7_20260704_034218.log",7562,498b435eca2dc9d5750d7ee827f01fb4cb91f83fc83d610fdd33e1d995f5a3a9,"logs_archive/serve_gemma4_31b_r7_20260704_034218.log.gz",1813,e745bed00783ab8af0bf2a75da8b213552639d748b613a3fa84dad5c79cec70d
"logs/serve_gemma4_31b_r7c_20260709_234747.log",23719,0bb3029332a3245b51ec0e41863bbe54522f6e51871844f7a04e39055c0aab17,"logs_archive/serve_gemma4_31b_r7c_20260709_234747.log.gz",5241,c9a76a0f3e07e882bbfb9dd934ee653cd41b6aa44b1813d3e8093072016ece78
"logs/serve_gemma4_31b_r7c_20260709_235028.log",21388,f1ab9003e7bb0e1c61375dcb455051f3301bbbb4337e6d6dc9936ada55686c22,"logs_archive/serve_gemma4_31b_r7c_20260709_235028.log.gz",4167,bc1befc2cce83ab6bcb2b4aa32dade1bc8ebd64ea2cd1bb3df774831c0e01c36
"logs/serve_gemma4_31b_r7c_20260709_235245.log",0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"logs_archive/serve_gemma4_31b_r7c_20260709_235245.log.gz",20,f61f27bd17de546264aa58f40f3aafaac7021e0ef69c17f6b1b4cd7664a037ec
"logs/serve_gpt_oss_120b_r7_20260704_034218.log",214741,e4d9ad17fe90d8e3277cfc7ffb098902ee3fe1bd556657140b7df9a0299a7505,"logs_archive/serve_gpt_oss_120b_r7_20260704_034218.log.gz",10012,15df9dcf8b2d0d51ef11469de7d3b1d312dfa54887a1b39bc791111111b08516
"logs/serve_gpt_oss_120b_r7_20260705_170732.log",0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"logs_archive/serve_gpt_oss_120b_r7_20260705_170732.log.gz",20,f61f27bd17de546264aa58f40f3aafaac7021e0ef69c17f6b1b4cd7664a037ec
"logs/serve_gpt_oss_120b_r7b_20260708_021257.log",31340,bcfd91170028a8b915704e051caa82eb8ed45f8ff4a5d6fba17beff4481bc3a7,"logs_archive/serve_gpt_oss_120b_r7b_20260708_021257.log.gz",5410,4631805b65208f1d2d818ac27c3c6c41bb23dc3480a59439aebf3f95928c2532
"logs/serve_gpt_oss_120b_r7b_20260709_030104.log",0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"logs_archive/serve_gpt_oss_120b_r7b_20260709_030104.log.gz",20,f61f27bd17de546264aa58f40f3aafaac7021e0ef69c17f6b1b4cd7664a037ec
"logs/serve_gpu3_mistral_r6_20260629.log",0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"logs_archive/serve_gpu3_mistral_r6_20260629.log.gz",20,f61f27bd17de546264aa58f40f3aafaac7021e0ef69c17f6b1b4cd7664a037ec
"logs/serve_gpu3_mistral_small_3p2_20260626_020813.log",0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"logs_archive/serve_gpu3_mistral_small_3p2_20260626_020813.log.gz",20,f61f27bd17de546264aa58f40f3aafaac7021e0ef69c17f6b1b4cd7664a037ec
"logs/serve_gpu3_olmo2_32b_20260626_020813.log",6965,662ec10af9f2df71566f723e06f024f3578071678362935003c86d4415c27d94,"logs_archive/serve_gpu3_olmo2_32b_20260626_020813.log.gz",1769,6a2b54e9cc3d948a899aaa7f39103fe119d053076ce4e2a03db2a006ad0a64e6
"logs/serve_gpu3_olmo2_32b_20260626_022915.log",42040,a41acc16910e741e040ef5d3cd1b05c57f6b57627ad433bcfc9c19b08dabc49e,"logs_archive/serve_gpu3_olmo2_32b_20260626_022915.log.gz",5377,38e8691c1d61125e6560e94c18a5649e3f5d53fdc385051f44717fd6297d9c16
"logs/serve_gpu3_olmo2_32b_20260626_031147.log",0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"logs_archive/serve_gpu3_olmo2_32b_20260626_031147.log.gz",20,f61f27bd17de546264aa58f40f3aafaac7021e0ef69c17f6b1b4cd7664a037ec
"logs/serve_gpu3_phi4_reasoning_20260626_022915.log",29253,7df2d795f3b86ce62f32874a2ec4b3c9978269b648a062a4924906add8b67aac,"logs_archive/serve_gpu3_phi4_reasoning_20260626_022915.log.gz",5610,3d2c83357e713c6113fe176e07fd96c016e690d9429121c3678724dbbf9af75a
"logs/serve_gpu3_phi4_reasoning_20260626_023900.log",0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"logs_archive/serve_gpu3_phi4_reasoning_20260626_023900.log.gz",20,f61f27bd17de546264aa58f40f3aafaac7021e0ef69c17f6b1b4cd7664a037ec
"logs/serve_gpu3_phi4_reasoning_20260626_024540.log",0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"logs_archive/serve_gpu3_phi4_reasoning_20260626_024540.log.gz",20,f61f27bd17de546264aa58f40f3aafaac7021e0ef69c17f6b1b4cd7664a037ec
"logs/serve_mistral_small_3p2_r7_20260704_034218.log",14559,5dfcc4b943ad3cffd0d7bb14d4f04258c6011e63d23c98e133fcdf5bbb57cedb,"logs_archive/serve_mistral_small_3p2_r7_20260704_034218.log.gz",3897,35ce403a33bc0462675dddc873c027ac4a48965f8aeb5fc586d7f0bd41568395
"logs/serve_mistral_small_3p2_r7_20260705_170732.log",0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"logs_archive/serve_mistral_small_3p2_r7_20260705_170732.log.gz",20,f61f27bd17de546264aa58f40f3aafaac7021e0ef69c17f6b1b4cd7664a037ec
"logs/step2_1_closure.log",2667,8cd7ea86c427a418210c6d991a03dd9a4ac675cc96eac28cc2bfc0bc5efea133,"logs_archive/step2_1_closure.log.gz",648,5ad9fddd9bc09a4c799436c7e99946d486b00956845152c33a2a91719ad4998e
"logs/step2_2_exposure.log",4932,c99d84b8a07cb2676a67dcba882b1e5502e9811cea1ce479561fcc3a26ea5443,"logs_archive/step2_2_exposure.log.gz",965,e4e1aa07fb181f58d94dccdb2e1cde237a16ccf83f5204593d0ac2a315bebf4a
"logs/step2_3.log",9291,f7712571b7c5ae315649307b01b30fac7ea1c51470915bfed672af81b99f5317,"logs_archive/step2_3.log.gz",1091,e26fe43ebd13f632f8a0d29c20dafae3d44223e536c156d4422b7deaf9394513
"logs/step2_gemma_rerun.log",50209,3c1b4c2a3c0e69b4c13050c8f7858e75efdecdb46ff5f2512a81c95deeff7fd1,"logs_archive/step2_gemma_rerun.log.gz",2050,38c34e769ea0749381592e26f9b02700b4515e6f9afa83363194cd2f7d805619
"logs/step2_pilot.log",183326,bfac7997daa9e10daf5e9548c17f91daae4bea95231e2deacc7eb06445f09aac,"logs_archive/step2_pilot.log.gz",6069,4a740a435f841bd0d8f6d945beeb8792d0c513a09958698f6103a15662e9025d
